,Company Name,Meta data,Graphic card,Hard disk,Price,Date,Time,Processor Name,Processor Chip,Processor Chip Detail,RAM storage,RAM detail
15188,asus,"['asus', 'gaming f17 fx706 17.3"" gaming laptop', '512 gb']",,,842.99,09/30/2022,9:30:00,Intel,None,None,None,None
15189,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd 120hz laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,849.99,09/30/2022,9:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
15190,lenovo,"['lenovo', 'ideapad gaming 3 15ihu6 15.6"" gaming laptop', 'shadow black']",nvidia geforce rtx 3050,256 gb ssd,939.99,09/30/2022,9:30:00,Intel,i5,i5,None,None
15191,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'uhd', '144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3999.99,09/30/2022,9:30:00,Intel,i9,i9,None,None
15192,msi,"['msi', 'gf65 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,512gb ssd,1099.99,09/30/2022,9:30:00,Intel,i5,i5,8gb,None
15193,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3080,1 tb ssd,2399.99,09/30/2022,9:30:00,Intel,i7,i7,None,None
15194,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3080,1 tb ssd,2473.99,09/30/2022,9:30:00,Intel,i9,i9,None,None
15195,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black']",nvidia geforce rtx 3050 ti,,1199.99,09/30/2022,9:30:00,Intel,i7,i7,16gb,None
15196,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'uhd 144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,4299.99,09/30/2022,9:30:00,Intel,i9,i9,None,None
15197,gigabyte ,"['gigabyte aorus 17.3"" fhd laptop']",nvidia geforce rtx 3080 ti,1tb ssd,2899.0,09/30/2022,9:30:00,Intel,i9,i9 12900h,32gb,ddr5
15198,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2999.99,09/30/2022,9:30:00,Intel,i7,i7,None,None
15199,asus,"['asus', 'zenbook 14 um425 14"" laptop', 'pine gray']",,1 tb ssd,1099.99,09/30/2022,9:30:00,AMD,ryzen 9,ryzen 9,None,None
15200,asus,"['asus', 'rog 13.4"" touchscreen gaming tablet', 'black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1899.99,09/30/2022,9:30:00,Intel,i9,i9,16gb,None
15201,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/30/2022,9:30:00,Intel,i5,i5,8gb,ddr4
15202,asus,"['asus', 'vivobook pro 16x n7600 16"" laptop']",,1 tb ssd,1549.99,09/30/2022,9:30:00,Intel,i7,i7,None,None
15203,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1849.99,09/30/2022,9:30:00,Intel,i9,i9,16gb,None
15204,asus ,"['asus vivobook flip multifunctional laptop, 14” fhd touch display, amd ryzen 7, 16gb ddr4, 1tb ssd, bespoke black', 'black']",,,699.99,09/30/2022,9:30:00,None,None,None,None,None
15205,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,512gb ssd,869.99,09/30/2022,9:30:00,Intel,i7,i7 1255u,8gb,None
15206,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black, dark shadow grey']",nvidia geforce rtx 3050,,1149.99,09/30/2022,9:30:00,Intel,i7,i7,16gb,None
15207,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3060,1tb ssd,2799.99,09/30/2022,9:30:00,Intel,i7,i7,None,None
15208,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '1tb solid state drive', 'eclipse gray']",nvidia geforce rtx 3080,,2199.99,09/30/2022,9:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15209,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'qhd 240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,3108.99,09/30/2022,9:30:00,Intel,i7,i7,None,None
15210,asus,"['asus', 'zenbook pro 14 duo oled ux8402 14.5"" touch', 'screen laptop', '1', 'tech black']",nvidia geforce rtx 3050 ti,,1999.99,09/30/2022,9:30:00,Intel,i7,i7,None,None
15211,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce rtx 3050 ti,512gb ssd,849.99,09/30/2022,10:30:00,Intel,i7,i7 12650h,16gb,None
15212,hp ,"['hp omen', '16.1"" qhd laptop', 'shadow black']",nvidia geforce rtx 3060,1tb ssd,1199.99,09/30/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
15213,asus,"['asus', 'rog zephyrus 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1949.99,09/30/2022,10:30:00,Intel,i9,i9,None,None
15214,msi,"['msi', 'gf63 15.6"" gaming laptop', 'black']",nvidia geforce gtx 1650,256gb ssd,499.99,09/30/2022,10:30:00,Intel,i5,i5,8gb,None
15215,hp ,"['hp omen', '16.1"" laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1479.99,09/30/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
15216,acer,"['acer', 'nitro 5 17.3"" full hd ips 144hz gaming laptop']",nvidia geforce rtx 3050,512gb pcie gen 4 ssd,949.99,09/30/2022,10:30:00,Intel,i5,i5 12500h,None,None
15217,acer,"['acer', 'nitro 5', '15.6"" fhd gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512gb gen 4 ssd,899.99,09/30/2022,10:30:00,Intel,i5,i5,16gb,ddr4
15218,lenovo,"['lenovo', 'legion 5 15"" gaming laptop', 'phantom blue']",nvidia geforce rtx 3050 ti,512gb ssd,799.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7 5800h,8gb,None
15219,lenovo,"['lenovo', 'ideapad gaming 3i 15.6"" fhd laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,599.99,09/30/2022,10:30:00,Intel,i5,i5 11300h,8gb,None
15220,asus,"['asus', 'tuf dash 15.6"" fhd 144hz gaming laptop', 'off black']",nvidia geforce rtx 3070,512gb pcie ssd,1499.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,ddr5
15221,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce gtx 1650,512gb ssd,799.99,09/30/2022,10:30:00,Intel,i5,i5 12450h,8gb,None
15222,dell,"['dell', 'g15re 5000 15.6"" gaming laptop', '1tb solid state drive', 'grey']",nvidia geforce rtx 3050 ti,,1099.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7,16gb,None
15223,asus,"['asus', 'tuf dash 15.6"" gaming laptop', 'eclipse grey']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/30/2022,10:30:00,Intel,i7,11th gen i7,16gb,None
15224,gigabyte,"['gigabyte', 'aorus 15.6"" ips gaming laptop']",nvidia geforce rtx 3070,512gb ssd,1099.99,09/30/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
15225,gigabyte,"['gigabyte', '15.6"" fhd ips gaming laptop', '16gb']",nvidia geforce rtx 3060,512gb ssd,899.99,09/30/2022,10:30:00,Intel,i5,i5 11400h,None,None
15226,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1299.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
15227,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050,512gb ssd,949.99,09/30/2022,10:30:00,AMD,ryzen 5,ryzen 5,8gb,None
15228,asus,"['asus', 'rog zephyrus 16"" fhd 165hz gaming laptop', 'off black']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1649.99,09/30/2022,10:30:00,Intel,i7,i7,None,None
15229,acer,"['acer', 'predator helios 300', '15.6"" fhd 165hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1349.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,ddr5
15230,asus,"['asus', 'rog strix g15 advantage edition 15.6"" qhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1299.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9 5980hx,16gb,None
15231,asus,"['asus', 'tuf gaming a15 15.6"" fhd 144hz gaming laptop']",nvidia geforce rtx 3050 ti,512gb pcie ssd,1079.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7,None,None
15232,alienware,"['alienware', 'm17 r5 17.3"" 360hz fhd gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3070 ti,1tb ssd,2299.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15233,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse gray']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1499.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,None,None
15234,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1599.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,None
15235,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1349.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,None
15236,lenovo,"['lenovo', 'legion slim 7 amd advantage edition 16"" wqxga gaming laptop', 'amd radeon rx 6800s', 'onyx grey']",,1tb ssd,1949.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9 6900hx,16gb,None
15237,lenovo,"['lenovo', 'legion 5 pro 16"" wqxga gaming laptop', 'storm grey']",nvidia geforce rtx 3050 ti,512gb ssd,1399.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
15238,asus,"['asus', 'rog zephyrus 14” wqxga 120hz gaming laptop', 'amd radeon rx 6700s']",,1tb pcie 4.0 ssd,1649.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
15239,lenovo,"['lenovo', 'legion slim 7i 16"" wuxga gaming laptop', 'onyx grey']",nvidia geforce rtx 3060,512gb ssd,1699.99,09/30/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
15240,asus,"['asus', 'rog zephyrus g15 15.6"" qhd laptop', '512gb solid state drive', 'eclipse gray']",nvidia geforce rtx 3060,,1249.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15241,asus,"['asus', 'rog zephyrus 14"" wqxga 120hz gaming laptop', 'amd radeon rx 6800s', 'moonlight white']",,1tb pcie 4.0 ssd,1899.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
15242,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
15243,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1599.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15244,asus,"['asus', 'rog zephyrus g14 14"" laptop']",nvidia geforce gtx 1650,512gb ssd,1149.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7,16gb,None
15245,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse grey']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1999.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,None,None
15246,msi,"['msi', 'vector gp66 15.6"" 360hz gaming laptop', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2399.99,09/30/2022,10:30:00,Intel,i9,i9,32gb,None
15247,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1199.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15248,alienware,"['alienware', 'x15 r2  15.6"" fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3070 ti,1tb ssd,2699.99,09/30/2022,10:30:00,Intel,i7,12th gen i7,16gb,None
15249,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3080,1tb ssd,1949.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15250,alienware,"['alienware', 'x14 r1 14.0"" 144hz fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3060,512gb ssd,1899.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,None
15251,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3050,512gb ssd,949.99,09/30/2022,10:30:00,Intel,i5,i5,8gb,None
15252,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,256gb ssd,679.99,09/30/2022,10:30:00,Intel,i5,i5 1235u,8gb,None
15253,gigabyte,"['gigabyte', '15.6"" fhd ips 144hz gaming laptop', '16gb']",nvidia geforce rtx 3050,512 gb ssd,849.0,09/30/2022,10:30:00,Intel,i5,i5 11400h,None,None
15254,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1579.99,09/30/2022,10:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
15255,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd laptop', 'shadow black']",nvidia geforce rtx 3050 ti,256gb ssd,899.99,09/30/2022,10:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
15256,asus,"['asus', 'rog zephyrus 14"" gaming laptop']",nvidia geforce rtx 3060,1tb ssd,1299.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,16gb,None
15257,alienware,"['alienware', 'x15 r1 15.6"" fhd gaming laptop', '512gb solid state drive', 'white, lunar light']",nvidia geforce rtx 3070,,2199.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,None
15258,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1699.99,09/30/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
15259,asus,"['asus', 'rog zephyrus 14"" gaming laptop', 'amd rx 6800s', 'moonlight white']",,1tb ssd,2499.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9,32gb,None
15260,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'phantom grey, with speckles']",nvidia geforce rtx 3050 graphics,,899.99,09/30/2022,10:30:00,AMD,ryzen 5,ryzen 5,8gb,None
15261,acer,"['acer', 'predator helios 300', '15.6"" qhd 240hz gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,2099.99,09/30/2022,10:30:00,Intel,i7,i7,16gb,ddr5
15262,gigabyte,"['gigabyte', 'aorus 15.6 ips 240hz gaming laptop']",nvidia geforce rtx 3070,1tb ssd,1499.99,09/30/2022,10:30:00,Intel,i7,i7 11800h,16gb,None
15263,asus,"['asus', 'rog strix g15 advantage edition 15.6"" fhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1319.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
15264,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1599.99,09/30/2022,10:30:00,Intel,i7,i7 12700h,16gb,None
15265,gigabyte,"['gigabyte', '15.6 ips level 240hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/30/2022,10:30:00,Intel,i7,i7 11800h,16gb,None
15266,razer,"['razer', 'blade 14', '14"" gaming laptop', 'qhd 165hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2315.99,09/30/2022,10:30:00,AMD,ryzen 9,ryzen 9 6900hx,None,None
15267,asus,"['asus', 'rog 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3080 ti,2tb ssd,3199.99,09/30/2022,10:30:00,Intel,i9,i9,32gb,ddr5
15268,msi,"['msi', 'katana gf76 17.3"" gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512 gb ssd,1099.99,09/30/2022,10:30:00,Intel,i7,i7,None,None
